city,date_create,timestamp,rank,advertised,hotel_name,hotel_source,ad_headline,ad_source,price,rating_stars,rating_reviews,total_hotels,alt1,alt2,alt3,alt4,alt_rest
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),6,false,Jianguo Hotel Beijing,Worldhotels,,,$144,4,Excellent,2034,Travelocity,Expedia,Agoda,Booking.com,4 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Beijing,Booking.com,$19,,,2034,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),8,false,Raffles Beijing Hotel,Agoda,,,$270,5,Excellent,2034,Jetsetter,Hotelclub,Booking.com,Jetsetter,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),9,false,Shangri-la China World Hotel,Easyclicktravel,,,$303,5,Excellent,2034,Travelocity,Expedia,Hotels.com,Booking.com,4 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),10,false,Kaisheng Xingfeng International Hotel,Expedia,,,$45,4,Good,2034,Travelocity,Hotels.com,Agoda,Booking.com,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),11,false,Hanting Express Beijing Zhongguancun Renmin University of China Branch,Ctrip,,,$48,2,,2034,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),12,false,Comfort Inn & Suites,Comfortinn,,,$93,4,Good,2034,Booking.com,Booking.com,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),13,false,Grand Mercure Beijing Central,Easyclicktravel,,,$94,4,Excellent,2034,Agoda,Travelocity,Expedia,Booking.com,4 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),14,true,,,Book your escape to Beijing now,Hilton.com,Check Rates,,,2034,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),15,false,Redwall Jingshan Garden Hotel,Ctrip,,,$99,4,Good,2034,Travelocity,Expedia,Hotels.com,Booking.com,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),16,false,Park Hyatt Beijing,Agoda,,,$402,5,Excellent,2034,Travelocity,Expedia,Hotels.com,Booking.com,4 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),17,false,Confucious International Hostel,Expedia,,,$32,2,Okay,2034,Travelocity,Hotels.com,Agoda,Booking.com,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:44 GMT-0400 (EDT),18,false,Jiantong Hongyan Hotel,Ctrip,,,$41,2,,2034,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),1,true,,,Save up to 60% on Beijing Hotels,Hotwire.com,$113,,,2034,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),2,false,The Regent Beijing,Travelocity,,,$174,5,Excellent,2034,KAYAK,Hotels.com,Expedia,Booking.com,8 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),3,false,Grand Millennium Beijing,Travelocity,,,$139,5,Excellent,2034,KAYAK,Hotels.com,Expedia,Orbitz,8 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),4,false,Hilton Beijing Wangfujing,Agoda,,,$290,5,Excellent,2034,Booking.com,Hotels.com,Expedia,Travelocity,8 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),5,false,InterContinental Beijing Financial Street,KAYAK,,,$275,5,Excellent,2034,Travelocity,Hotels.com,Expedia,Priceline,9 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),6,false,The Opposite House,Amoma,,,$377,5,Excellent,2034,Travelocity,Hotels.com,Expedia,Booking.com,11 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Beijing,Booking.com,$19,,,2034,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),8,false,Grand Hyatt Beijing,Travelocity,,,$274,5,Excellent,2034,Hotels.com,Expedia,Priceline,Orbitz,9 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),9,false,Park Plaza Beijing Wangfujing,Travelocity,,,$130,4,Excellent,2034,KAYAK,Hotels.com,Expedia,Booking.com,9 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),10,false,Courtyard 7,Travelocity,,,$77,4,Excellent,2034,Hotels.com,Expedia,KAYAK,Priceline,3 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),11,false,Novotel Beijing Peace,KAYAK,,,$108,4,Excellent,2034,Priceline,Booking.com,Hotels.com,Expedia,10 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),12,false,The Peninsula Beijing,Hotels.com,,,$180,5,Excellent,2034,KAYAK,Orbitz,Booking.com,Expedia,9 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),13,false,Pentahotel Beijing,Travelocity,,,$111,4,Excellent,2034,KAYAK,Hotels.com,Expedia,Booking.com,7 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),14,true,,,Book your escape to Beijing now,Hilton.com,Check Rates,,,2034,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),15,false,Capital Hotel,Hotels.com,,,$70,5,Good,2034,KAYAK,Booking.com,Expedia,Travelocity,8 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),16,false,The Ritz-Carlton Beijing Financial Street,Travelocity,,,$368,5,Excellent,2034,KAYAK,Expedia,Orbitz,Priceline,6 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),17,false,Prime Hotel Beijing Wangfujing,Travelocity,,,$77,4,Excellent,2034,Expedia,KAYAK,Orbitz,Booking.com,8 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 10:56:56 GMT-0400 (EDT),18,false,Raffles Beijing Hotel,Agoda,,,$270,5,Excellent,2034,Jetsetter,Orbitz,Cheaptickets,KAYAK,3 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),1,true,,,Un-Booking-Believable Hotel Deals in Bangkok,Booking.com,$12,,,1597,,,,,
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),2,false,Shangri-La Hotel Bangkok,Hotelclub,,,$171,5,Excellent,1597,KAYAK,Travelocity,Hotels.com,Booking.com,6 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),3,false,Lebua at State Tower,Booking.com,,,$109,4,Excellent,1597,KAYAK,Hotels.com,Expedia,Travelocity,7 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),4,false,Novotel Bangkok on Siam Square,Hotelclub,,,$89,4,Excellent,1597,KAYAK,Booking.com,Travelocity,Expedia,5 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),5,false,Prince Palace Hotel,Travelocity,,,$44,3,Good,1597,Hotels.com,Expedia,KAYAK,Booking.com,2 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),6,false,Shanghai Mansion,Booking.com,,,$52,4,Excellent,1597,KAYAK,Expedia,Travelocity,Venere,5 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),7,true,,,Book your escape to Bangkok now,Hilton.com,Check Rates,,,1597,,,,,
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),8,false,Millennium Hilton Bangkok,Travelocity,,,$126,5,Excellent,1597,KAYAK,Expedia,Booking.com,Hotels.com,4 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),9,false,Baiyoke Sky Hotel,Hotelclub,,,$66,4,Good,1597,KAYAK,Booking.com,Travelocity,Expedia,4 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),10,false,Asia Hotel Bangkok,Hotelclub,,,$43,3,Good,1597,Travelocity,Hotels.com,Expedia,KAYAK,4 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),11,false,Grand Diamond Suites Hotel,Hotelclub,,,$53,4,Good,1597,KAYAK,Expedia,Travelocity,Booking.com,5 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),12,false,The Landmark Bangkok,TheLandmark Bangkok,,,$100,4,Excellent,1597,KAYAK,Booking.com,Travelocity,Hotels.com,7 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),13,false,The Sukosol,Hotelclub,,,$50,4,Excellent,1597,KAYAK,Travelocity,Booking.com,Expedia,6 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),14,false,Amari Boulevard Bangkok,Hotelclub,,,$63,4,Good,1597,KAYAK,Booking.com,Hotels.com,Travelocity,4 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),15,false,Amari Watergate Bangkok,Hotelclub,,,$74,5,Excellent,1597,KAYAK,Booking.com,Travelocity,Hotels.com,4 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),16,false,InterContinental Bangkok,Booking.com,,,$169,5,Excellent,1597,KAYAK,Travelocity,Hotels.com,Expedia,5 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 10:57:10 GMT-0400 (EDT),17,false,Chatrium Hotel Riverside Bangkok,Hotelclub,,,$93,4,Excellent,1597,KAYAK,Booking.com,Travelocity,Hotels.com,7 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),1,true,,,Chicago Hotel Express Deals℠ No Bidding,Priceline.com,Check Rates,,,441,,,,,
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),2,false,Club Quarters  Central Loop,Cheaptickets,,,$119,3,Excellent,441,Orbitz,Travelocity,Venere,Expedia,3 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),3,false,Dana Hotel and Spa,Worldhotels,,,$134,4,Excellent,441,Agoda,Travelocity,Venere,Expedia,5 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),4,false,The Talbott Hotel,Preferredhotelgroup,,,$165,4,Excellent,441,Hotelclub,Hotelclub,,,
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),5,false,Hotel Allegro  a Kimpton Hotel,Expedia,,,$178,4,Excellent,441,Travelocity,Venere,Hotels.com,Kimpton,3 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),6,false,Holiday Inn Express Hotel & Suites Chicago-Midway Airport,Expedia,,,$180,2,Excellent,441,HIExpress,Travelocity,Venere,Hotels.com,3 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),7,true,,,Save up to 60% on Chicago Hotels,Hotwire.com,$51,,,441,,,,,
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),8,false,Acme Hotel Company Chicago,Worldhotels,,,$149,3,Excellent,441,Travelocity,Venere,Expedia,Hotels.com,4 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),9,false,Palomar Chicago  a Kimpton Hotel,Tablethotels,,,$207,4,Excellent,441,Travelocity,Venere,Expedia,Hotels.com,4 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),10,false,The Tremont Chicago Hotel at Magnificent Mile,Starwood,,,$105,3,Good,441,Travelocity,Venere,Expedia,Hotels.com,1 more site 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),11,false,The Villa Toscana,Expedia,,,$119,2,Excellent,441,Travelocity,Venere,Hotels.com,Getaroom,
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),12,false,Swissotel Chicago,Splendia,,,$183,4,Excellent,441,Travelocity,Venere,Expedia,Hotels.com,3 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),13,false,MileNorth  A Chicago Hotel,Tablethotels,,,$144,4,Excellent,441,Jetsetter,Travelocity,Venere,Expedia,3 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in Chicago,Booking.com,Check Rates,,,441,,,,,
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),15,false,Ruby Room,Bedandbreakfast.com,,,$186,3,Good,441,Travelocity,Venere,Expedia,Hotels.com,1 more site 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),16,false,Hotel Lincoln,Tablethotels,,,$104,4,Excellent,441,Travelocity,Venere,Expedia,Hotels.com,3 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),17,false,Radisson Blu Aqua Hotel  Chicago  IL,Expedia,,,$270,4,Excellent,441,Travelocity,Venere,Hotels.com,Radissonblu,2 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 10:57:21 GMT-0400 (EDT),18,false,The Allerton Hotel Chicago,Jetsetter,,,$119,4,Good,441,Agoda,Travelocity,Venere,Expedia,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),1,true,,,Atlanta Hotel Express Deals℠ No Bidding,Priceline.com,$45,,,397,,,,,
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),2,false,The Georgian Terrace Hotel,Hotelclub,,,$127,3,Excellent,397,Priceline,Booking.com,Travelocity,Hotels.com,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),3,false,Renaissance Atlanta Midtown Hotel,Travelocity,,,$259,4,Excellent,397,Hotels.com,Priceline,Renaissancehotels,Booking.com,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),4,false,Sheraton Atlanta Hotel,Sheraton,,,$94,4,Good,397,KAYAK,Booking.com,Travelocity,Priceline,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),5,false,Best Western Plus Inn at The Peachtrees,Travelocity,,,$109,3,Good,397,KAYAK,Hotels.com,Booking.com,Priceline,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),6,false,InterContinental Buckhead Atlanta,Booking.com,,,$195,5,Excellent,397,KAYAK,Expedia,Travelocity,InterContinental,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),7,true,,,Save up to 60% on Atlanta Hotels,Hotwire.com,$49,,,397,,,,,
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),8,false,Hilton Atlanta,Booking.com,,,$139,4,Good,397,KAYAK,Travelocity,Priceline,Hotels.com,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),9,false,Melia Atlanta,Expedia,,,$119,4,Good,397,KAYAK,Travelocity,Booking.com,Priceline,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),10,false,Hilton Garden Inn Atlanta Downtown,Booking.com,,,$149,3,Excellent,397,KAYAK,Travelocity,Priceline,Hotels.com,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),11,false,The Ritz-Carlton  Atlanta,Amoma,,,$266,5,Excellent,397,Expedia,Travelocity,Booking.com,Priceline,6 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),12,false,Glenn Hotel  Autograph Collection®,Expedia,,,$134,4,Excellent,397,KAYAK,Hotels.com,Priceline,Booking.com,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),13,false,The Ellis Hotel,Expedia,,,$129,4,Excellent,397,KAYAK,Travelocity,Priceline,Booking.com,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in Atlanta,Booking.com,$55,,,397,,,,,
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),15,false,Hilton Atlanta Airport,Booking.com,,,$149,4,Excellent,397,KAYAK,Travelocity,Hotels.com,Priceline,8 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),16,false,Embassy Suites Atlanta - at Centennial Olympic Park,Expedia,,,$169,3,Good,397,Travelocity,Priceline,Hotels.com,Orbitz,8 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),17,false,Hyatt Atlanta Midtown,Priceline,,,$219,4,Excellent,397,Hotels.com,Expedia,Travelocity,Orbitz,7 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 10:57:42 GMT-0400 (EDT),18,false,Hyatt Regency Atlanta,Priceline,,,$119,3,Excellent,397,Travelocity,Orbitz,Hotels.com,Venere,9 more sites 
Toronto ON Canada-,2014-4-14,Mon Apr 14 2014 10:57:59 GMT-0400 (EDT),1,true,,,Toronto Hotel Express Deals℠ No Bidding,Priceline.com,$48,,,388,,,,,
Toronto ON Canada-,2014-4-14,Mon Apr 14 2014 10:57:59 GMT-0400 (EDT),2,false,The Fairmont Royal York,Expedia,,,$201,4,Good,388,KAYAK,Travelocity,Booking.com,Hotels.com,6 more sites 
