city,date_create,timestamp,rank,advertised,hotel_name,hotel_source,ad_headline,ad_source,price,rating_stars,rating_reviews,total_hotels,alt1,alt2,alt3,alt4,alt_rest
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),1,true,,,London Hotel Express Deals℠ No Bidding,Priceline.com,$100,,,2471,,,,,
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),2,false,The May Fair,KAYAK,,,$409,5,Excellent,2471,Hotels.com,Expedia,Travelocity,Booking.com,13 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),3,false,Radisson Blu Edwardian Hampshire,KAYAK,,,$280,5,Excellent,2471,Hotels.com,Expedia,Travelocity,Booking.com,11 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),4,false,London Hilton on Park Lane,Amoma,,,$366,5,Excellent,2471,KAYAK,Hotels.com,Travelocity,Booking.com,9 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),5,false,Radisson Blu Edwardian Bloomsbury Street,KAYAK,,,$295,4,Excellent,2471,Hotels.com,Expedia,Travelocity,Booking.com,11 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),6,false,The Montcalm London,Expedia,,,$358,5,Excellent,2471,Travelocity,KAYAK,Booking.com,Priceline,10 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),7,true,,,Save up to 60% on London Hotels,Hotwire.com,$57,,,2471,,,,,
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),8,false,Grosvenor House  A JW Marriott Hotel,Amoma,,,$401,5,Excellent,2471,Hotels.com,Expedia,Travelocity,Booking.com,9 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),9,false,The Langham London,Splendia,,,$351,5,Excellent,2471,KAYAK,Booking.com,Priceline,Hotels.com,10 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),10,false,The Rembrandt,Orbitz,,,$304,4,Excellent,2471,Hotels.com,Expedia,Travelocity,Booking.com,8 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),11,false,Plaza on the River London,Orbitz,,,$330,4,Excellent,2471,Expedia,Hotels.com,Travelocity,Booking.com,8 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),12,false,InterContinental London Park Lane,KAYAK,,,$285,5,Excellent,2471,Travelocity,Booking.com,Priceline,Orbitz,9 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),13,false,Park Plaza Victoria London,Hotels.com,,,$275,4,Excellent,2471,KAYAK,Expedia,Travelocity,Orbitz,7 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in London,Booking.com,$71,,,2471,,,,,
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),15,false,Hotel Russell,Hotels.com,,,$234,4,Good,2471,KAYAK,Expedia,Travelocity,Booking.com,5 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),16,false,Park Lane Mews Hotel,Amoma,,,$203,4,Good,2471,Hotels.com,Expedia,Travelocity,Booking.com,10 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),17,false,St. James\' Court  A Taj Hotel  London,Easyclicktravel,,,$262,4,Excellent,2471,KAYAK,Expedia,Hotels.com,Booking.com,7 more sites 
London England United-Kingdom-,2014-4-14,Mon Apr 14 2014 18:32:31 GMT-0400 (EDT),18,false,The Marylebone Hotel,Orbitz,,,$279,4,Excellent,2471,Expedia,Hotels.com,Travelocity,Booking.com,7 more sites 
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),1,true,,,Dubai Hotel Express Deals℠ No Bidding,Priceline.com,$73,,,779,,,,,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),2,false,Imperial Suites Hotel,LateRooms.com,,,$75,3,Okay,779,Amoma,Booking.com,Priceline,Hotelclub,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),3,false,Metropolitan Deira Hotel,MetropolitanDeira Hotel,,,$78,4,Good,779,KAYAK,Booking.com,Priceline,Travelocity,7 more sites 
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),4,false,Ramee Guestline Deira,LateRooms.com,,,$88,2,Okay,779,KAYAK,Booking.com,Priceline,Amoma,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),5,false,Melia Dubai,Jetsetter,,,$123,5,Excellent,779,Priceline,KAYAK,Booking.com,Travelocity,6 more sites 
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),6,false,Warwick Hotel Dubai,Hotels.com,,,$156,4,,779,Venere,Venere,,,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Dubai,Booking.com,$45,,,779,,,,,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),8,false,Park Hyatt Dubai,Hyatt,,,$632,5,Excellent,779,,,,,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),9,false,Gloria Hotel,Amoma,,,$212,4,Good,779,Booking.com,Priceline,Travelocity,Expedia,
                                                4 more sites 
                    
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),10,false,Al Qasr Madinat Jumeirah,Booking.com,,,$1089,5,Excellent,779,Priceline,Travelocity,Venere,Expedia,5 more sites 
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),11,false,Orchid Hotel,Booking.com,,,$68,3,Okay,779,Priceline,Travelocity,Hotels.com,Venere,5 more sites 
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),12,false,Auris First Central Hotel Suites,Travelocity,,,$110,4,Good,779,Venere,Expedia,Hotels.com,Booking.com,5 more sites 
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),13,false,Park Regis Kris Kin Hotel Dubai,ParkRegis Kris Kin Hotel Dubai,,,$150,4,Excellent,779,Booking.com,Priceline,Travelocity,Venere,4 more sites 
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),14,true,,,One&Only Luxury Resorts - Visit the official site,oneandonlyresorts.com,Check Rates,,,779,,,,,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),15,false,Welcome Hotel Apartments,Booking.com,,,$109,4,Good,779,Priceline,Priceline,,,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),16,false,Novotel World Trade Centre Dubai,Novotel,,,$136,4,Good,779,Booking.com,Priceline,Travelocity,Venere,5 more sites 
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),17,false,Al Raya Hotel Apartments,Amoma,,,$178,3,Good,779,Booking.com,Priceline,Booking.com,Priceline,
Dubai United-Arab-Emirates-,2014-4-14,Mon Apr 14 2014 18:32:40 GMT-0400 (EDT),18,false,Imperial Hotel Apartments,Booking.com,,,$95,3,Good,779,Priceline,Priceline,,,
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),1,true,,,Paris Hotel Express Deals℠ No Bidding,Priceline.com,$106,,,3697,,,,,
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),2,false,L\'Empire Paris,Orbitz,,,$371,4,Excellent,3697,Hotels.com,Expedia,Travelocity,Booking.com,9 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),3,false,Hotel Scribe Paris Managed by Sofitel,Amoma,,,$501,5,Excellent,3697,Travelocity,Hotels.com,Expedia,Booking.com,11 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),4,false,Paris Marriott Opera Ambassador Hotel,Amoma,,,$388,4,Excellent,3697,Travelocity,Hotels.com,Orbitz,Booking.com,8 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),5,false,Best Western Premier Hotel L\'Horset Opera,KAYAK,,,$341,4,Excellent,3697,Booking.com,Priceline,Agoda,Bestwestern,
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),6,false,Best Western Premier Louvre Saint Honoré,Orbitz,,,$281,4,Good,3697,Booking.com,Priceline,Travelocity,Expedia,7 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Paris,Booking.com,$98,,,3697,,,,,
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),8,false,Castille Paris,Orbitz,,,$361,4,Excellent,3697,Hotels.com,Expedia,Travelocity,Booking.com,12 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),9,false,Les Jardins du Marais,Amoma,,,$237,4,Excellent,3697,Preferredhotelgroup,KAYAK,Getaroom,Agoda,
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),10,false,Villa Pantheon,KAYAK,,,$261,4,Good,3697,Orbitz,Travelocity,Hotels.com,Expedia,8 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),11,false,Novotel Paris Les Halles,Orbitz,,,$417,4,Good,3697,Cheaptickets,Travelocity,Booking.com,Hotels.com,8 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),12,false,Corona Opera Hotel,Agoda,,,$310,3,Excellent,3697,,,,,
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),13,false,Best Western Premier Hotel Opal,Splendia,,,$323,4,Excellent,3697,Orbitz,Booking.com,Priceline,Travelocity,
                                                10 more sites 
                    
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),14,true,,,Best Boutique Hotel in Paris,splendia.com,$203,,,3697,,,,,
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),15,false,Hôtel De Neuve,Orbitz,,,$180,3,Good,3697,Hotels.com,Travelocity,Cheaptickets,Booking.com,11 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),16,false,Westminster Hotel,Splendia,,,$263,4,Excellent,3697,Hotels.com,Expedia,Travelocity,Booking.com,4 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),17,false,Park Hyatt Paris-Vendome,KAYAK,,,$1114,5,Excellent,3697,Travelocity,Hotels.com,Expedia,Orbitz,8 more sites 
Paris France-,2014-4-14,Mon Apr 14 2014 18:32:58 GMT-0400 (EDT),18,false,Grand Hotel Saint Michel,KAYAK,,,$359,4,Excellent,3697,Hotels.com,Travelocity,Expedia,Booking.com,4 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),1,true,,,Save up to 60% on Beijing Hotels,Hotwire.com,$113,,,2041,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),2,false,The Regent Beijing,Hotels.com,,,$174,5,Excellent,2041,KAYAK,Travelocity,Expedia,Booking.com,6 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),3,false,Hilton Beijing Wangfujing,Hotels.com,,,$290,5,Excellent,2041,KAYAK,Expedia,Travelocity,Priceline,7 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),4,false,Grand Millennium Beijing,Hotels.com,,,$139,5,Excellent,2041,KAYAK,Travelocity,Expedia,Booking.com,6 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),5,false,InterContinental Beijing Financial Street,KAYAK,,,$275,5,Excellent,2041,Expedia,Travelocity,Hotels.com,Priceline,7 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),6,false,The Opposite House,Amoma,,,$377,5,Excellent,2041,Hotels.com,Expedia,Travelocity,Booking.com,9 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Beijing,Booking.com,$19,,,2041,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),8,false,Grand Hyatt Beijing,Expedia,,,$274,5,Excellent,2041,Travelocity,Hotels.com,Priceline,Agoda,7 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),9,false,Park Plaza Beijing Wangfujing,Expedia,,,$130,4,Excellent,2041,KAYAK,Travelocity,Hotels.com,Booking.com,7 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),10,false,Courtyard 7,Expedia,,,$77,4,Excellent,2041,Travelocity,Hotels.com,KAYAK,Priceline,3 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),11,false,The Peninsula Beijing,Hotels.com,,,$180,5,Excellent,2041,KAYAK,Agoda,Booking.com,Expedia,7 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),12,false,Novotel Beijing Peace,KAYAK,,,$108,4,Excellent,2041,Priceline,Hotels.com,Booking.com,Expedia,8 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),13,false,Pentahotel Beijing,Hotels.com,,,$111,4,Excellent,2041,KAYAK,Expedia,Travelocity,Agoda,5 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),14,true,,,Book your escape to Beijing now,Hilton.com,Check Rates,,,2041,,,,,
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),15,false,Capital Hotel,Hotels.com,,,$70,5,Good,2041,KAYAK,Expedia,Booking.com,Travelocity,6 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),16,false,The Ritz-Carlton Beijing Financial Street,Travelocity,,,$368,5,Excellent,2041,KAYAK,Expedia,Hotels.com,Priceline,4 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),17,false,Prime Hotel Beijing Wangfujing,Expedia,,,$77,4,Excellent,2041,Travelocity,Hotels.com,KAYAK,Booking.com,6 more sites 
Beijing BJ China-,2014-4-14,Mon Apr 14 2014 18:33:13 GMT-0400 (EDT),18,false,Raffles Beijing Hotel,Amoma,,,$326,5,Excellent,2041,Hotelclub,KAYAK,Booking.com,Agoda,1 more site 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),1,true,,,Un-Booking-Believable Hotel Deals in Bangkok,Booking.com,$12,,,1597,,,,,
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),2,false,Lebua at State Tower,Hotels.com,,,$109,4,Excellent,1597,KAYAK,Expedia,Booking.com,Venere,6 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),3,false,Shangri-La Hotel Bangkok,Hotelclub,,,$171,5,Excellent,1597,KAYAK,Hotels.com,Booking.com,Expedia,5 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),4,false,Novotel Bangkok on Siam Square,LateRooms.com,,,$105,4,Excellent,1597,KAYAK,Expedia,Booking.com,Venere,4 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),5,false,Shanghai Mansion,Expedia,,,$52,4,Excellent,1597,KAYAK,Booking.com,Venere,Hotels.com,4 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),6,false,Millennium Hilton Bangkok,Expedia,,,$126,5,Excellent,1597,KAYAK,Booking.com,Hotels.com,Venere,3 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),7,true,,,Book your escape to Bangkok now,Hilton.com,Check Rates,,,1597,,,,,
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),8,false,Prince Palace Hotel,Hotels.com,,,$44,3,Good,1597,Expedia,KAYAK,Booking.com,Amoma,
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),9,false,Baiyoke Sky Hotel,Hotelclub,,,$66,4,Good,1597,KAYAK,Booking.com,Expedia,Hotels.com,2 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),10,false,Asia Hotel Bangkok,Hotelclub,,,$43,3,Good,1597,Hotels.com,Expedia,Venere,KAYAK,3 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),11,false,Grand Diamond Suites Hotel,Hotelclub,,,$53,4,Good,1597,KAYAK,Booking.com,Hotels.com,Venere,3 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),12,false,The Landmark Bangkok,TheLandmark Bangkok,,,$100,4,Excellent,1597,KAYAK,Booking.com,Expedia,Hotels.com,5 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),13,false,The Sukosol,Hotelclub,,,$50,4,Excellent,1597,KAYAK,Expedia,Booking.com,Hotels.com,5 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),14,false,Amari Boulevard Bangkok,Hotelclub,,,$63,4,Good,1597,KAYAK,Booking.com,Hotels.com,Expedia,3 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),15,false,Amari Watergate Bangkok,Hotelclub,,,$74,5,Excellent,1597,KAYAK,Booking.com,Hotels.com,Expedia,3 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),16,false,InterContinental Bangkok,Booking.com,,,$169,5,Excellent,1597,KAYAK,Hotels.com,Expedia,Venere,4 more sites 
Bangkok Thailand-,2014-4-14,Mon Apr 14 2014 18:33:45 GMT-0400 (EDT),17,false,Chatrium Hotel Riverside Bangkok,Hotelclub,,,$93,4,Excellent,1597,KAYAK,Booking.com,Hotels.com,Venere,5 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),1,true,,,Chicago Hotel Express Deals℠ No Bidding,Priceline.com,$45,,,441,,,,,
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),2,false,The Allerton Hotel Chicago,Reservetravel,,,$112,4,Good,441,Expedia,Booking.com,Travelocity,Priceline,10 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),3,false,Raffaello Hotel,Hotels.com,,,$145,4,Excellent,441,KAYAK,Booking.com,Travelocity,Expedia,10 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),4,false,Silversmith Hotel & Suites,KAYAK,,,$175,3,Excellent,441,Hotels.com,Travelocity,Priceline,Booking.com,6 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),5,false,Congress Plaza Hotel,Hotels.com,,,$79,3,Good,441,KAYAK,Expedia,Travelocity,Booking.com,9 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),6,false,Millennium Knickerbocker,Booking.com,,,$129,4,Excellent,441,KAYAK,Priceline,Hotels.com,Expedia,7 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),7,true,,,Save up to 60% on Chicago Hotels,Hotwire.com,$52,,,441,,,,,
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),8,false,Trump International Hotel & Tower Chicago,Hotels.com,,,$395,5,Excellent,441,KAYAK,Booking.com,Travelocity,Priceline,7 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),9,false,Dana Hotel and Spa,Booking.com,,,$149,4,Excellent,441,KAYAK,Priceline,Hotels.com,Expedia,10 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),10,false,Hotel Felix Chicago,Travelocity,,,$129,4,Good,441,KAYAK,Booking.com,Hotels.com,Expedia,6 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),11,false,Hotel Allegro  a Kimpton Hotel,Hotels.com,,,$178,4,Excellent,441,Travelocity,Booking.com,Priceline,Orbitz,7 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),12,false,Wyndham Grand Chicago Riverfront,KAYAK,,,$224,3,Excellent,441,Hotels.com,Travelocity,Booking.com,Priceline,8 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),13,false,Inn of Chicago  an Ascend Hotel Collection Member,Booking.com,,,$125,3,Good,441,Travelocity,Priceline,Orbitz,Hotels.com,9 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in Chicago,Booking.com,$79,,,441,,,,,
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),15,false,Thompson Chicago,Booking.com,,,$229,4,Excellent,441,Travelocity,Priceline,Orbitz,Expedia,8 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),16,false,Hyatt Regency Chicago,Booking.com,,,$219,4,Excellent,441,KAYAK,Priceline,Orbitz,Easyclicktravel,5 more sites 
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),17,false,MileNorth  A Chicago Hotel,Orbitz,,,$170,4,Excellent,441,Cheaptickets,Hotelclub,Cheaptickets,Hotelclub,
Chicago IL-,2014-4-14,Mon Apr 14 2014 18:34:00 GMT-0400 (EDT),18,false,Acme Hotel Company Chicago,Worldhotels,,,$149,3,Excellent,441,KAYAK,Hotels.com,Travelocity,Booking.com,8 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),1,true,,,Atlanta Hotel Express Deals℠ No Bidding,Priceline.com,$45,,,397,,,,,
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),2,false,The Georgian Terrace Hotel,KAYAK,,,$127,3,Excellent,397,Priceline,Booking.com,Travelocity,Hotels.com,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),3,false,Renaissance Atlanta Midtown Hotel,Hotels.com,,,$259,4,Excellent,397,KAYAK,Travelocity,Priceline,Renaissancehotels,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),4,false,Sheraton Atlanta Hotel,Sheraton,,,$94,4,Good,397,KAYAK,Booking.com,Travelocity,Priceline,6 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),5,false,Best Western Plus Inn at The Peachtrees,Hotels.com,,,$109,3,Good,397,KAYAK,Travelocity,Booking.com,Priceline,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),6,false,Hilton Garden Inn Atlanta Downtown,Expedia,,,$149,3,Excellent,397,KAYAK,Booking.com,Travelocity,Priceline,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),7,true,,,Save up to 60% on Atlanta Hotels,Hotwire.com,$47,,,397,,,,,
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),8,false,InterContinental Buckhead Atlanta,Booking.com,,,$195,5,Excellent,397,KAYAK,InterContinental,Priceline,Expedia,6 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),9,false,Hilton Atlanta,Booking.com,,,$139,4,Good,397,KAYAK,Travelocity,Priceline,Hotels.com,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),10,false,Melia Atlanta,Expedia,,,$119,4,Good,397,KAYAK,Travelocity,Booking.com,Priceline,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),11,false,Glenn Hotel  Autograph Collection®,Hotels.com,,,$134,4,Excellent,397,KAYAK,Expedia,Priceline,Booking.com,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),12,false,The Ritz-Carlton  Atlanta,Expedia,,,$269,5,Excellent,397,Travelocity,Booking.com,Priceline,Hotels.com,4 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),13,false,Hilton Atlanta Airport,Booking.com,,,$149,4,Excellent,397,KAYAK,Travelocity,Hotels.com,Priceline,6 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in Atlanta,Booking.com,$55,,,397,,,,,
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),15,false,The Ellis Hotel,Expedia,,,$129,4,Excellent,397,KAYAK,Travelocity,Priceline,Booking.com,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),16,false,Embassy Suites Atlanta - at Centennial Olympic Park,Venere,,,$159,3,Good,397,Expedia,Travelocity,Priceline,Hotels.com,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),17,false,Hyatt Atlanta Midtown,Priceline,,,$219,4,Excellent,397,Hotels.com,Travelocity,Expedia,Venere,5 more sites 
Atlanta GA-,2014-4-14,Mon Apr 14 2014 18:34:13 GMT-0400 (EDT),18,false,Hyatt Regency Atlanta,Venere,,,$119,3,Excellent,397,Priceline,Travelocity,Hotels.com,Expedia,6 more sites 
