city,date_create,timestamp,rank,advertised,hotel_name,hotel_source,ad_headline,ad_source,price,rating_stars,rating_reviews,total_hotels,alt1,alt2,alt3,alt4,alt_rest
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),8,false,Broadway Mansions Hotel,Orbitz,,,$72,4,Good,1730,Cheaptickets,Hotelclub,Agoda,Travelocity,9 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),9,false,The Eton Hotel Shanghai,Agoda,,,$91,5,Excellent,1730,Travelocity,Expedia,Hotels.com,Venere,7 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),10,false,Shanghai Baron Business Hotel,Ctrip,,,$52,4,Excellent,1730,Agoda,Travelocity,Expedia,Hotels.com,4 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),11,false,Astor House Hotel,Ctrip,,,$81,3,Excellent,1730,KAYAK,Booking.com,Priceline,Amoma,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),12,false,Sofitel Shanghai Hyland,KAYAK,,,$153,4,Excellent,1730,Ctrip,Amoma,Getaroom,Agoda,10 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),13,false,Hotel Yun\'s Paradise,Travelocity,,,$60,4,Good,1730,Expedia,Hotels.com,Venere,KAYAK,10 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),14,false,Pudi Boutique Hotel Fuxing Park Shanghai,Travelocity,,,$147,5,Good,1730,Expedia,Hotels.com,Venere,KAYAK,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),15,false,The Portman Ritz-Carlton Shanghai,Ctrip,,,$172,5,Excellent,1730,Amoma,Easyclicktravel,Travelocity,Expedia,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),16,false,Majesty Plaza Shanghai,Ctrip,,,$86,4,Good,1730,Travelocity,Expedia,Hotels.com,KAYAK,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 16:10:52 GMT-0400 (EDT),17,false,@ Gallery Suites,Travelocity,,,$94,4,Good,1730,Expedia,Hotels.com,Venere,KAYAK,9 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),1,true,,,Dubai Hotel Express Deals℠ No Bidding,Priceline.com,$73,,,778,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),2,false,Intercontinental Dubai Festival City,KAYAK,,,$306,5,Excellent,778,Getaroom,Amoma,Booking.com,Expedia,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),3,false,Le Meridien Dubai,KAYAK,,,$176,5,Excellent,778,Getaroom,Venere,Hotelclub,Lemeridien,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),4,false,Majestic Hotel Tower,Amoma,,,$135,4,Excellent,778,Orbitz,Cheaptickets,Hotelclub,KAYAK,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),5,false,Radisson Blu Hotel  Dubai Deira Creek,KAYAK,,,$133,4,Excellent,778,Getaroom,Amoma,Expedia,Booking.com,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),6,false,Metropolitan Palace Dubai,Hotelclub,,,$115,5,Excellent,778,Agoda,KAYAK,Travelocity,Hotels.com,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Dubai,Booking.com,$40,,,778,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),8,false,Dusit Thani Dubai,Booking.com,,,$189,5,Good,778,KAYAK,Priceline,Travelocity,Hotels.com,9 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),9,false,Golden Sands Hotel Apartments,Hotelclub,,,$86,4,Good,778,KAYAK,Expedia,Booking.com,Priceline,9 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),10,false,BurJuman Arjaan by Rotana - Dubai,Booking.com,,,$153,4,Excellent,778,KAYAK,Priceline,Agoda,LateRooms.com,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),11,false,Flora Creek Deluxe Hotel Apartments,Booking.com,,,$123,5,Excellent,778,KAYAK,Priceline,Orbitz,Agoda,3 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),12,false,Atlantis The Palm,KAYAK,,,$738,5,Excellent,778,Getaroom,Venere,Booking.com,Priceline,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),13,false,Kempinski Mall Of The Emirates,Travelocity,,,$354,5,Excellent,778,KAYAK,Expedia,Hotels.com,Booking.com,11 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),14,true,,,One&Only Luxury Resorts - Visit the official site,oneandonlyresorts.com,Check Rates,,,778,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),15,false,Jumeirah Emirates Towers,KAYAK,,,$313,5,Excellent,778,Getaroom,Agoda,Getaroom,Agoda,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),16,false,JW Marriott Hotel Dubai,KAYAK,,,$149,5,Good,778,Amoma,Travelocity,Expedia,Hotels.com,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),17,false,Crowne Plaza Festival City,Booking.com,,,$271,5,Excellent,778,KAYAK,Expedia,Priceline,Hotels.com,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 16:11:05 GMT-0400 (EDT),18,false,Novotel World Trade Centre Dubai,KAYAK,,,$112,4,Good,778,Getaroom,Amoma,Novotel,Agoda,7 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),1,true,,,Paris Hotel Express Deals℠ No Bidding,Priceline.com,$72,,,3643,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),2,false,L\'Empire Paris,Orbitz,,,$335,4,Excellent,3643,Cheaptickets,Amoma,KAYAK,Expedia,10 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),3,false,Saint James Albany,SaintJames Albany,,,$251,4,Good,3643,KAYAK,Booking.com,Priceline,Getaroom,8 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),4,false,Novotel Paris Gare de Lyon,KAYAK,,,$210,4,Excellent,3643,Expedia,Hotels.com,Travelocity,Venere,9 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),5,false,Hotel Scribe Paris Managed by Sofitel,Amoma,,,$407,5,Excellent,3643,KAYAK,Booking.com,Priceline,Expedia,11 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),6,false,Best Western Premier Hotel L\'Horset Opera,Expedia,,,$259,4,Excellent,3643,Hotels.com,Travelocity,Venere,KAYAK,4 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Paris,Booking.com,$60,,,3643,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),8,false,Paris Marriott Opera Ambassador Hotel,Amoma,,,$389,4,Excellent,3643,Hotels.com,Travelocity,Venere,Expedia,8 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),9,false,Best Western Premier Louvre Saint Honoré,Orbitz,,,$123,4,Good,3643,Cheaptickets,KAYAK,Booking.com,Priceline,9 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),10,false,Castille Paris,Orbitz,,,$337,4,Excellent,3643,Cheaptickets,KAYAK,Expedia,Hotels.com,12 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),11,false,Best Western Premier Opera Richepanse,Expedia,,,$249,4,Excellent,3643,Hotels.com,Travelocity,Venere,Getaroom,8 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),12,false,Les Jardins du Marais,KAYAK,,,$181,4,Excellent,3643,Getaroom,Expedia,Hotels.com,Travelocity,10 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),13,false,Villa Pantheon,Easyclicktravel,,,$302,4,Good,3643,KAYAK,Getaroom,Agoda,Orbitz,9 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),14,true,,,Best Boutique Hotel in Paris,splendia.com,$134,,,3643,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),15,false,Novotel Paris Les Halles,Novotel,,,$384,4,Good,3643,KAYAK,Getaroom,KAYAK,Getaroom,
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),16,false,Corona Opera Hotel,Orbitz,,,$157,3,Excellent,3643,Cheaptickets,Amoma,Easyclicktravel,KAYAK,10 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),17,false,Best Western Premier Hotel Opal,Orbitz,,,$123,4,Excellent,3643,Cheaptickets,KAYAK,Booking.com,Priceline,10 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 16:11:24 GMT-0400 (EDT),18,false,Crowne Plaza Paris Republique,KAYAK,,,$239,4,Good,3643,Booking.com,Priceline,Expedia,Hotels.com,6 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),1,true,,,Save up to 60% on Beijing Hotels,Hotwire.com,$57,,,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),2,false,The Regent Beijing,Travelocity,,,$151,5,Excellent,2036,KAYAK,Hotels.com,Expedia,Ctrip,9 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),3,false,Grand Millennium Beijing,Agoda,,,$105,5,Excellent,2036,KAYAK,Travelocity,Hotels.com,Expedia,9 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),4,false,Hilton Beijing Wangfujing,Ctrip,,,$235,5,Excellent,2036,KAYAK,Hotels.com,Expedia,Travelocity,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),5,false,InterContinental Beijing Financial Street,KAYAK,,,$153,5,Excellent,2036,Getaroom,Travelocity,Hotels.com,Expedia,9 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),6,false,Grand Hyatt Beijing,Ctrip,,,$136,5,Excellent,2036,Amoma,Travelocity,Hotels.com,Expedia,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Beijing,Booking.com,$18,,,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),8,false,The Opposite House,Ctrip,,,$315,5,Excellent,2036,Travelocity,Hotels.com,Expedia,Venere,12 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),9,false,Raffles Beijing Hotel,Travelocity,,,$199,5,Excellent,2036,KAYAK,Hotels.com,Expedia,Getaroom,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),10,false,Park Plaza Beijing Wangfujing,Travelocity,,,$116,4,Excellent,2036,KAYAK,Hotels.com,Expedia,Venere,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),11,false,Courtyard 7,Travelocity,,,$77,4,Excellent,2036,Hotels.com,Expedia,Agoda,Getaroom,3 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),12,false,Novotel Beijing Peace,Ctrip,,,$100,4,Excellent,2036,Orbitz,Cheaptickets,Hotelclub,KAYAK,11 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),13,false,The Peninsula Beijing,Ctrip,,,$162,5,Excellent,2036,KAYAK,Hotels.com,Expedia,Travelocity,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),14,true,,,Book your escape to Beijing now,Hilton.com,Check Rates,,,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),15,false,Pentahotel Beijing,Ctrip,,,$89,4,Excellent,2036,Agoda,KAYAK,Booking.com,Travelocity,8 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),16,false,Capital Hotel,Hotels.com,,,$70,5,Good,2036,KAYAK,Booking.com,Expedia,Travelocity,9 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),17,false,The Ritz-Carlton Beijing Financial Street,Ctrip,,,$245,5,Excellent,2036,KAYAK,Travelocity,Expedia,Orbitz,7 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 16:11:41 GMT-0400 (EDT),18,false,Prime Hotel Beijing Wangfujing,Travelocity,,,$77,4,Excellent,2036,Expedia,Hotels.com,Venere,KAYAK,9 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),1,true,,,Un-Booking-Believable Hotel Deals in Bangkok,Booking.com,$12,,,1597,,,,,
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),2,false,Shangri-La Hotel Bangkok,Hotelclub,,,$180,5,Excellent,1597,KAYAK,Travelocity,Hotels.com,Booking.com,9 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),3,false,Lebua at State Tower,Hotelclub,,,$104,4,Excellent,1597,KAYAK,Hotels.com,Booking.com,Expedia,10 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),4,false,Prince Palace Hotel,Travelocity,,,$44,3,Good,1597,Hotels.com,Expedia,KAYAK,Booking.com,
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),5,false,Shanghai Mansion,Booking.com,,,$52,4,Excellent,1597,KAYAK,Expedia,Travelocity,Agoda,9 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),6,false,Millennium Hilton Bangkok,Travelocity,,,$126,5,Excellent,1597,Expedia,Hotels.com,KAYAK,Booking.com,7 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),7,true,,,Book your escape to Bangkok now,Hilton.com,Check Rates,,,1597,,,,,
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),8,false,Baiyoke Sky Hotel,Hotelclub,,,$66,4,Good,1597,KAYAK,Travelocity,Orbitz,Expedia,6 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),9,false,Asia Hotel Bangkok,Hotelclub,,,$43,3,Good,1597,Travelocity,Hotels.com,Expedia,Venere,7 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),10,false,Grand Diamond Suites Hotel,Hotelclub,,,$53,4,Good,1597,KAYAK,Travelocity,Expedia,Booking.com,7 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),11,false,The Landmark Bangkok,TheLandmark Bangkok,,,$100,4,Excellent,1597,Hotelclub,KAYAK,Booking.com,Travelocity,9 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),12,false,The Sukosol,Hotelclub,,,$63,4,Excellent,1597,Travelocity,Expedia,Hotels.com,Venere,8 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),13,false,Novotel Bangkok on Siam Square,Booking.com,,,$111,4,Excellent,1597,KAYAK,Travelocity,Expedia,Hotels.com,8 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),14,false,Amari Boulevard Bangkok,Hotelclub,,,$63,4,Good,1597,KAYAK,Booking.com,Hotels.com,Travelocity,7 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),15,false,Amari Watergate Bangkok,Hotelclub,,,$74,5,Excellent,1597,Orbitz,Cheaptickets,KAYAK,Booking.com,7 more sites 
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 16:12:07 GMT-0400 (EDT),16,false,InterContinental Bangkok,Travelocity,,,$169,5,Excellent,1597,Hotels.com,Expedia,Venere,KAYAK,7 more sites 
