city,date_create,timestamp,rank,advertised,hotel_name,hotel_source,ad_headline,ad_source,price,rating_stars,rating_reviews,total_hotels,alt1,alt2,alt3,alt4,alt_rest
London England United-Kingdom-,2014-4-11,Fri Apr 11 2014 17:41:04 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in London,Booking.com,$56,,,2463,,,,,
London England United-Kingdom-,2014-4-11,Fri Apr 11 2014 17:41:04 GMT-0400 (EDT),15,false,InterContinental London Park Lane,KAYAK,,,$312,5,Excellent,2463,Getaroom,Travelocity,Hotels.com,Expedia,8 more sites 
London England United-Kingdom-,2014-4-11,Fri Apr 11 2014 17:41:04 GMT-0400 (EDT),16,false,Park Lane Mews Hotel,Travelocity,,,$165,4,Good,2463,KAYAK,Hotels.com,Venere,Expedia,5 more sites 
London England United-Kingdom-,2014-4-11,Fri Apr 11 2014 17:41:04 GMT-0400 (EDT),17,false,The Marylebone Hotel,Amoma,,,$243,4,Excellent,2463,Easyclicktravel,KAYAK,Getaroom,Orbitz,13 more sites 
London England United-Kingdom-,2014-4-11,Fri Apr 11 2014 17:41:04 GMT-0400 (EDT),18,false,Park Plaza County Hall London,Orbitz,,,$224,4,Excellent,2463,Cheaptickets,Hotelclub,KAYAK,Priceline,8 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),1,true,,,New York Hotel Express Deals℠ No Bidding,Priceline.com,$97,,,1120,,,,,
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),2,false,Park Central New York,Booking.com,,,$218,4,Good,1120,KAYAK,Travelocity,Hotels.com,Priceline,7 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),3,false,JW Marriott Essex House New York,Booking.com,,,$439,4,Excellent,1120,KAYAK,Hotels.com,Priceline,Marriott,7 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),4,false,Hudson,Booking.com,,,$152,4,Good,1120,KAYAK,Priceline,Travelocity,Hotels.com,7 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),5,false,Millennium Broadway Hotel - Times Square,Travelocity,,,$152,4,Good,1120,KAYAK,Hotels.com,Venere,Expedia,6 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),6,false,New York Hilton Midtown,Hotels.com,,,$239,4,Good,1120,KAYAK,Booking.com,Priceline,Travelocity,8 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),7,true,,,Save up to 60% on New York Hotels,Hotwire.com,$80,,,1120,,,,,
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),8,false,The Waldorf Astoria,Agoda,,,$263,4,Good,1120,KAYAK,Hotels.com,Booking.com,Priceline,9 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),9,false,New Yorker Hotel,Easyclicktravel,,,$242,4,Good,1120,KAYAK,Booking.com,Hotels.com,Priceline,9 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),10,false,New York Marriott Marquis,Hotels.com,,,$339,4,Excellent,1120,KAYAK,Booking.com,Priceline,Marriott,7 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),11,false,The Iroquois New York,Booking.com,,,$183,4,Excellent,1120,KAYAK,Priceline,Travelocity,Orbitz,8 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),12,false,The Lexington New York City  Autograph Collection,Priceline,,,$214,4,Good,1120,KAYAK,Booking.com,Marriott,Travelocity,8 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),13,false,The Time,Orbitz,,,$143,4,Good,1120,Cheaptickets,Hotelclub,KAYAK,Booking.com,4 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in New York,Booking.com,$119,,,1120,,,,,
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),15,false,ONE UN New York Hotel,KAYAK,,,$199,4,Good,1120,Getaroom,Priceline,Orbitz,Cheaptickets,
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),16,false,Affinia Shelburne,Hotels.com,,,$209,4,Excellent,1120,KAYAK,Booking.com,Priceline,Travelocity,6 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),17,false,Avalon Hotel,Amoma,,,$248,4,Excellent,1120,KAYAK,Booking.com,Travelocity,Priceline,8 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 17:41:22 GMT-0400 (EDT),18,false,DoubleTree by Hilton Metropolitan - New York City,Travelocity,,,$169,4,Good,1120,KAYAK,Hotels.com,Booking.com,Priceline,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),1,true,,,Save up to 60% on Shanghai Hotels,Hotwire.com,$37,,,1729,,,,,
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),2,false,Radisson Blu Hotel Shanghai New World,Hotels.com,,,$152,4,Excellent,1729,KAYAK,Travelocity,Venere,Expedia,6 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),3,false,Oriental Riverside Hotel,Hotels.com,,,$146,4,Excellent,1729,Travelocity,Expedia,Venere,KAYAK,2 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),4,false,The Yangtze Boutique Shanghai,Hotels.com,,,$139,5,Excellent,1729,KAYAK,Travelocity,Expedia,Getaroom,7 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),5,false,City Hotel Shanghai,Travelocity,,,$67,4,Good,1729,Hotels.com,Expedia,Venere,KAYAK,7 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),6,false,The Peninsula Shanghai,Amoma,,,$389,5,Excellent,1729,KAYAK,Travelocity,Hotels.com,Expedia,6 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Shanghai,Booking.com,$14,,,1729,,,,,
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),8,false,Broadway Mansions Hotel,Hotelclub,,,$72,4,Good,1729,Travelocity,Hotels.com,Expedia,KAYAK,5 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),9,false,Astor House Hotel,Booking.com,,,$99,3,Excellent,1729,KAYAK,Priceline,Amoma,Travelocity,3 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),10,false,The Eton Hotel Shanghai,Travelocity,,,$110,5,Excellent,1729,Hotels.com,Expedia,Venere,KAYAK,5 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),11,false,Shanghai Baron Business Hotel,Travelocity,,,$134,4,Excellent,1729,Hotels.com,Expedia,Venere,KAYAK,2 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),12,false,Sofitel Shanghai Hyland,KAYAK,,,$153,4,Excellent,1729,Amoma,Getaroom,Travelocity,Hotels.com,6 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),13,false,Hotel Yun\'s Paradise,Travelocity,,,$60,4,Good,1729,Hotels.com,Expedia,Venere,KAYAK,6 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),14,false,Pudi Boutique Hotel Fuxing Park Shanghai,Travelocity,,,$147,5,Good,1729,Hotels.com,Expedia,Venere,KAYAK,4 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),15,false,The Portman Ritz-Carlton Shanghai,Amoma,,,$225,5,Excellent,1729,Easyclicktravel,Travelocity,Hotels.com,Venere,6 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),16,false,Majesty Plaza Shanghai,Travelocity,,,$95,4,Good,1729,Hotels.com,Expedia,KAYAK,Getaroom,4 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 17:41:36 GMT-0400 (EDT),17,false,@ Gallery Suites,Travelocity,,,$94,4,Good,1729,Hotels.com,Expedia,Venere,KAYAK,5 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),1,true,,,Dubai Hotel Express Deals℠ No Bidding,Priceline.com,$73,,,770,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),2,false,Golden Sands Hotel Apartments,Hotelclub,,,$86,4,Good,770,KAYAK,Booking.com,Priceline,Travelocity,7 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),3,false,Majestic Hotel Tower,Hotelclub,,,$149,4,Excellent,770,KAYAK,Booking.com,Priceline,Travelocity,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),4,false,Radisson Blu Hotel  Dubai Deira Creek,KAYAK,,,$133,4,Excellent,770,Getaroom,Amoma,Booking.com,Priceline,6 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),5,false,Dusit Thani Dubai,Booking.com,,,$189,5,Good,770,KAYAK,Priceline,Travelocity,Hotels.com,7 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),6,false,Le Meridien Dubai,Lemeridien,,,$177,5,Excellent,770,Travelocity,Hotels.com,Expedia,Getaroom,7 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Dubai,Booking.com,$40,,,770,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),8,false,Intercontinental Dubai Festival City,KAYAK,,,$306,5,Excellent,770,Getaroom,Booking.com,Priceline,InterContinental,5 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),9,false,BurJuman Arjaan by Rotana - Dubai,Booking.com,,,$153,4,Excellent,770,KAYAK,Priceline,Agoda,LateRooms.com,5 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),10,false,Flora Creek Deluxe Hotel Apartments,Booking.com,,,$123,5,Excellent,770,KAYAK,Priceline,Agoda,Amoma,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),11,false,Metropolitan Palace Dubai,Agoda,,,$122,5,Excellent,770,KAYAK,Booking.com,Priceline,MetropolitanPalaceDubai,7 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),12,false,Atlantis The Palm,KAYAK,,,$738,5,Excellent,770,Getaroom,Booking.com,Priceline,Travelocity,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),13,false,Kempinski Mall Of The Emirates,Travelocity,,,$354,5,Excellent,770,KAYAK,Hotels.com,Booking.com,Priceline,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),14,true,,,One&Only Luxury Resorts - Visit the official site,oneandonlyresorts.com,Check Rates,,,770,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),15,false,Novotel World Trade Centre Dubai,KAYAK,,,$112,4,Good,770,Getaroom,Agoda,Travelocity,Venere,3 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),16,false,Jumeirah Emirates Towers,KAYAK,,,$313,5,Excellent,770,Getaroom,Agoda,Priceline,Getaroom,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),17,false,The H Hotel  Dubai,KAYAK,,,$278,5,Excellent,770,Getaroom,Travelocity,Hotels.com,Expedia,6 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 17:41:48 GMT-0400 (EDT),18,false,Jumeirah Beach Hotel,KAYAK,,,$868,5,Excellent,770,Getaroom,Travelocity,Hotels.com,Agoda,6 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),1,true,,,Paris Hotel Express Deals℠ No Bidding,Priceline.com,Check Rates,,,1811,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),2,false,Ibis Styles Paris Montmartre Nord,Ibisstyleshotel,,,$95,3,Good,1811,Cheaptickets,Orbitz,Agoda,Getaroom,
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),3,false,Hotel de Sevigne,Cheaptickets,,,$120,3,Excellent,1811,Orbitz,Expedia,Travelocity,Agoda,3 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),4,false,ATN Hotel Paris,Cheaptickets,,,$124,3,Good,1811,Orbitz,Expedia,Getaroom,Travelocity,3 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),5,false,Hotel Champs Elysees Friedland,Hotelclub,,,$182,4,Excellent,1811,HotelChampsElyseesFriedland,Amoma,Expedia,Getaroom,4 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),6,false,Atala Champs Elysées,Cheaptickets,,,$206,4,Excellent,1811,Orbitz,Hotelclub,Agoda,Expedia,5 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Paris,Booking.com,Check Rates,,,1811,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),8,false,Hôtel Hor,Cheaptickets,,,$269,3,Excellent,1811,Orbitz,Expedia,Getaroom,Travelocity,3 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),9,false,Le Burgundy Paris,Cheaptickets,,,$469,5,Excellent,1811,Orbitz,Agoda,Splendia,Tablethotels,5 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),10,false,Mandarin Oriental Paris,Mandarinoriental,,,$1491,5,Excellent,1811,Getaroom,Expedia,Travelocity,Venere,3 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),11,false,Hotel Maubeuge Gare du Nord,Cheaptickets,,,$66,2,Good,1811,Orbitz,Agoda,Expedia,Getaroom,4 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),12,false,Hotel Legend Saint Germain,Cheaptickets,,,$131,3,Excellent,1811,Orbitz,Splendia,Expedia,Getaroom,5 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),13,false,Hotel Saint Germain,Cheaptickets,,,$131,3,Excellent,1811,Orbitz,Hotelclub,Expedia,Getaroom,5 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),14,true,,,Best Boutique Hotel in Paris,splendia.com,$134,,,1811,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),15,false,Le Petit Belloy Saint Germain,Cheaptickets,,,$155,2,Good,1811,Orbitz,LePetitBelloySaintGermain,Getaroom,Expedia,4 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),16,false,Hotel Opera Vivaldi,Agoda,,,$172,3,Good,1811,LateRooms.com,Expedia,Travelocity,Venere,3 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),17,false,Hotel Belloy Saint-Germain,Cheaptickets,,,$180,4,Good,1811,Orbitz,HotelBelloySaint-Germain,Expedia,Getaroom,4 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 17:42:03 GMT-0400 (EDT),18,false,Hotel Icone,Cheaptickets,,,$186,3,Good,1811,Orbitz,Expedia,Getaroom,Travelocity,3 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),1,true,,,Save up to 60% on Beijing Hotels,Hotwire.com,$57,,,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),2,false,Super 8 Beijing Bei QiJia,Agoda,,,$25,2,Excellent,2036,KAYAK,Booking.com,KAYAK,Booking.com,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),3,false,Comfort Suites Yayuncun,Comfortsuites,,,$74,4,Excellent,2036,KAYAK,Hotels.com,Venere,Agoda,2 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),4,false,Beijing Palace International Hotel,Ctrip,,,$100,4,Okay,2036,Travelocity,Expedia,Hotels.com,Venere,3 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),5,false,Ramada Parkside Beijing,Agoda,,,$67,4,Good,2036,Travelocity,Venere,Expedia,Hotels.com,7 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),6,false,Comfort Inn & Suites,Comfortinn,,,$81,4,Good,2036,Agoda,Easyclicktravel,Hotelclub,KAYAK,3 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Beijing,Booking.com,$18,,,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),8,false,Novotel Beijing Sanyuan,Easyclicktravel,,,$79,4,Excellent,2036,KAYAK,Getaroom,Agoda,Travelocity,8 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),9,false,Orange Yayunchun,Ctrip,,,$31,2,,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),10,false,Zhongyu Century Grand,Agoda,,,$50,4,Good,2036,Ctrip,KAYAK,Booking.com,Amoma,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),11,false,Tangram Hotel Xinyuanli Beijing,Travelocity,,,$65,4,Good,2036,Expedia,Hotels.com,Venere,Agoda,3 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),12,false,Super 8 Hotel Beijing Qian Men Hu Fang Lu,Super8,,,$144,2,Okay,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),13,false,Hna Grand Hotel Shijingshan Beijing,Agoda,,,$50,5,Excellent,2036,KAYAK,Booking.com,KAYAK,Booking.com,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),14,true,,,Book your escape to Beijing now,Hilton.com,Check Rates,,,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),15,false,Super 8 Hotel Beijing Bei Hai Park West Gate,Super8,,,$1622,3,,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),16,false,New Century Grand Hotel Beijing,Agoda,,,$119,5,Good,2036,KAYAK,Booking.com,Hotelclub,LateRooms.com,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),17,false,Tiananmen Yier Guesthouse,LateRooms.com,,,$175,3,Good,2036,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 17:42:16 GMT-0400 (EDT),18,false,InterContinental Beijing Beichen,KAYAK,,,$216,5,Excellent,2036,Getaroom,Travelocity,Venere,Expedia,6 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),1,true,,,San Francisco Hotel Express Deals℠ No Bidding,Priceline.com,$71,,,547,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),2,false,Hotel Nikko San Francisco,Booking.com,,,$169,4,Excellent,547,KAYAK,Travelocity,Hotels.com,Priceline,8 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),3,false,Parc 55 Wyndham San Francisco - Union Square,KAYAK,,,$132,4,Excellent,547,Getaroom,Travelocity,Hotels.com,Booking.com,11 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),4,false,Clift,Tablethotels,,,$148,4,Good,547,Hotelbook,KAYAK,Booking.com,Travelocity,9 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),5,false,Stanford Court San Francisco,Booking.com,,,$169,4,Excellent,547,KAYAK,Travelocity,Hotels.com,Priceline,7 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),6,false,Orchard Garden Hotel,Booking.com,,,$195,3,Excellent,547,KAYAK,Priceline,Orbitz,Cheaptickets,6 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),7,true,,,Save up to 60% on San Francisco Hotels,Hotwire.com,$84,,,547,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),8,false,The Westin San Francisco Market Street,Travelocity,,,$159,4,Excellent,547,KAYAK,Priceline,Hotels.com,Westin,8 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),9,false,San Francisco Marriott Marquis,Booking.com,,,$209,4,Excellent,547,KAYAK,Travelocity,Hotels.com,Marriott,7 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),10,false,Hotel Palomar San Francisco  a Kimpton Hotel,Booking.com,,,$186,4,Excellent,547,KAYAK,Hotels.com,Priceline,Travelocity,9 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),11,false,The Westin St Francis on Union Square,Booking.com,,,$185,4,Good,547,KAYAK,Westin,Hotels.com,Priceline,8 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),12,false,InterContinental Mark Hopkins San Francisco,Booking.com,,,$229,4,Excellent,547,KAYAK,Priceline,InterContinental,Travelocity,6 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),13,false,Villa Florence,Booking.com,,,$172,3,Good,547,KAYAK,Travelocity,Hotels.com,Expedia,3 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in San Francisco,Booking.com,$89,,,547,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),15,false,Sheraton Fisherman\'s Wharf,Travelocity,,,$159,4,Good,547,KAYAK,Booking.com,Priceline,Hotels.com,8 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),16,false,Hotel Carlton  a Joie de Vivre Boutique Hotel,KAYAK,,,$136,3,Excellent,547,Booking.com,Priceline,Hotels.com,Travelocity,7 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 17:42:26 GMT-0400 (EDT),17,false,Hilton San Francisco Union Square,Booking.com,,,$199,4,Good,547,KAYAK,Hotels.com,Priceline,Travelocity,9 more sites 
