city,date_create,timestamp,rank,advertised,hotel_name,hotel_source,ad_headline,ad_source,price,rating_stars,rating_reviews,total_hotels,alt1,alt2,alt3,alt4,alt_rest
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),1,true,,,New York Hotel Express Deals℠ No Bidding,Priceline.com,$97,,,1120,,,,,
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),2,false,Park Central New York,Booking.com,,,$218,4,Good,1120,KAYAK,Priceline,Agoda,Hotels.com,8 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),3,false,JW Marriott Essex House New York,Booking.com,,,$439,4,Excellent,1120,KAYAK,Hotels.com,Priceline,Marriott,7 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),4,false,New York Hilton Midtown,Expedia,,,$239,4,Good,1120,KAYAK,Hotels.com,Booking.com,Priceline,8 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),5,false,Hudson,Priceline,,,$161,4,Good,1120,Agoda,KAYAK,Expedia,Hotels.com,6 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),6,false,The Waldorf Astoria,Agoda,,,$263,4,Good,1120,KAYAK,Expedia,Hotels.com,Booking.com,9 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),7,true,,,Save up to 60% on New York Hotels,Hotwire.com,$80,,,1120,,,,,
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),8,false,New Yorker Hotel,Easyclicktravel,,,$242,4,Good,1120,KAYAK,Expedia,Booking.com,Hotels.com,9 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),9,false,Millennium Broadway Hotel - Times Square,Hotels.com,,,$169,4,Good,1120,KAYAK,Travelocity,Venere,Expedia,6 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),10,false,New York Marriott Marquis,Priceline,,,$339,4,Excellent,1120,KAYAK,Booking.com,Orbitz,Cheaptickets,7 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),11,false,The Iroquois New York,Booking.com,,,$195,4,Excellent,1120,KAYAK,Priceline,Orbitz,Expedia,9 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),12,false,The Time,Priceline,,,$149,4,Good,1120,Agoda,Orbitz,Cheaptickets,Hotelclub,4 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),13,false,The Lexington New York City  Autograph Collection,KAYAK,,,$197,4,Good,1120,Hotels.com,Travelocity,Expedia,Getaroom,7 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in New York,Booking.com,$125,,,1120,,,,,
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),15,false,Affinia Shelburne,Hotels.com,,,$209,4,Excellent,1120,KAYAK,Booking.com,Priceline,Expedia,5 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),16,false,ONE UN New York Hotel,Priceline,,,$221,4,Good,1120,KAYAK,Booking.com,Venere,Getaroom,6 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),17,false,Avalon Hotel,Amoma,,,$248,4,Excellent,1120,KAYAK,Booking.com,Priceline,Hotels.com,8 more sites 
New-York-City NY-,2014-4-11,Fri Apr 11 2014 12:05:21 GMT-0400 (EDT),18,false,DoubleTree by Hilton Metropolitan - New York City,Hotels.com,,,$189,4,Good,1120,KAYAK,Booking.com,Priceline,Orbitz,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),1,true,,,Save up to 60% on Shanghai Hotels,Hotwire.com,$37,,,1726,,,,,
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),2,false,Oriental Riverside Hotel,Expedia,,,$146,4,Excellent,1726,Hotels.com,Travelocity,Venere,KAYAK,3 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),3,false,Radisson Blu Hotel Shanghai New World,Ctrip,,,$87,4,Excellent,1726,KAYAK,Expedia,Hotels.com,Travelocity,10 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),4,false,The Yangtze Boutique Shanghai,Hotels.com,,,$139,5,Excellent,1726,KAYAK,Expedia,Travelocity,Getaroom,11 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),5,false,The Peninsula Shanghai,Ctrip,,,$290,5,Excellent,1726,Amoma,KAYAK,Travelocity,Expedia,10 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),6,false,City Hotel Shanghai,Travelocity,,,$67,4,Good,1726,Expedia,Hotels.com,Venere,KAYAK,11 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Shanghai,Booking.com,$14,,,1726,,,,,
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),8,false,Broadway Mansions Hotel,Orbitz,,,$72,4,Good,1726,Cheaptickets,Hotelclub,Agoda,Travelocity,9 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),9,false,The Eton Hotel Shanghai,Agoda,,,$91,5,Excellent,1726,Travelocity,Expedia,Hotels.com,Venere,7 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),10,false,Shanghai Baron Business Hotel,Ctrip,,,$52,4,Excellent,1726,Agoda,Travelocity,Expedia,Hotels.com,4 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),11,false,Astor House Hotel,Ctrip,,,$81,3,Excellent,1726,Agoda,Booking.com,Priceline,Amoma,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),12,false,Sofitel Shanghai Hyland,Orbitz,,,$138,4,Excellent,1726,Cheaptickets,Hotelclub,KAYAK,Ctrip,10 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),13,false,Hotel Yun\'s Paradise,Travelocity,,,$60,4,Good,1726,Expedia,Hotels.com,Venere,KAYAK,10 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),14,false,Pudi Boutique Hotel Fuxing Park Shanghai,Travelocity,,,$147,5,Good,1726,Expedia,Hotels.com,Venere,KAYAK,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),15,false,The Portman Ritz-Carlton Shanghai,Ctrip,,,$172,5,Excellent,1726,Amoma,Easyclicktravel,Travelocity,Expedia,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),16,false,Majesty Plaza Shanghai,Agoda,,,$72,4,Good,1726,Ctrip,Expedia,Hotels.com,KAYAK,8 more sites 
Shanghai SH China-,2014-4-11,Fri Apr 11 2014 12:05:39 GMT-0400 (EDT),17,false,Gallery Suites,Travelocity,,,$94,4,Good,1726,Expedia,Hotels.com,Venere,KAYAK,9 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),1,true,,,Dubai Hotel Express Deals℠ No Bidding,Priceline.com,$73,,,778,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),2,false,Intercontinental Dubai Festival City,KAYAK,,,$306,5,Excellent,778,Getaroom,Easyclicktravel,Amoma,Booking.com,9 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),3,false,Le Meridien Dubai,Travelocity,,,$176,5,Excellent,778,Expedia,Hotels.com,Getaroom,KAYAK,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),4,false,Majestic Hotel Tower,Amoma,,,$135,4,Excellent,778,Orbitz,Cheaptickets,Hotelclub,KAYAK,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),5,false,Radisson Blu Hotel  Dubai Deira Creek,KAYAK,,,$133,4,Excellent,778,Getaroom,Amoma,Expedia,Booking.com,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),6,false,Metropolitan Palace Dubai,Hotelclub,,,$115,5,Excellent,778,Agoda,KAYAK,Travelocity,Hotels.com,11 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Dubai,Booking.com,$40,,,778,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),8,false,Dusit Thani Dubai,Booking.com,,,$189,5,Good,778,KAYAK,Priceline,Travelocity,Hotels.com,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),9,false,Golden Sands Hotel Apartments,Hotelclub,,,$86,4,Good,778,KAYAK,Expedia,Booking.com,Priceline,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),10,false,BurJuman Arjaan by Rotana - Dubai,Booking.com,,,$153,4,Excellent,778,Priceline,Agoda,LateRooms.com,KAYAK,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),11,false,Flora Creek Deluxe Hotel Apartments,Booking.com,,,$123,5,Excellent,778,Priceline,Orbitz,Agoda,Cheaptickets,2 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),12,false,Atlantis The Palm,KAYAK,,,$738,5,Excellent,778,Getaroom,Venere,Booking.com,Priceline,10 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),13,false,Kempinski Mall Of The Emirates,Travelocity,,,$354,5,Excellent,778,KAYAK,Expedia,Hotels.com,Booking.com,11 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),14,true,,,One&Only Luxury Resorts - Visit the official site,oneandonlyresorts.com,Check Rates,,,778,,,,,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),15,false,Jumeirah Emirates Towers,KAYAK,,,$313,5,Excellent,778,Getaroom,Priceline,Getaroom,Priceline,
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),16,false,JW Marriott Hotel Dubai,KAYAK,,,$149,5,Good,778,Amoma,Travelocity,Expedia,Hotels.com,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),17,false,Crowne Plaza Festival City,Easyclicktravel,,,$260,5,Excellent,778,KAYAK,Booking.com,Expedia,Priceline,8 more sites 
Dubai United-Arab-Emirates-,2014-4-11,Fri Apr 11 2014 12:05:57 GMT-0400 (EDT),18,false,Novotel World Trade Centre Dubai,KAYAK,,,$112,4,Good,778,Getaroom,Easyclicktravel,Amoma,Novotel,9 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),1,true,,,Paris Hotel Express Deals℠ No Bidding,Priceline.com,$84,,,3651,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),2,false,L\'Empire Paris,Orbitz,,,$335,4,Excellent,3651,Cheaptickets,Splendia,Priceline,Hotelclub,10 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),3,false,Saint James Albany Paris Hotel Spa,Travelocity,,,$243,4,Good,3651,KAYAK,Expedia,Hotels.com,Venere,8 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),4,false,Hotel Scribe Paris Managed by Sofitel,Amoma,,,$407,5,Excellent,3651,KAYAK,Booking.com,Priceline,Travelocity,11 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),5,false,Novotel Paris Gare de Lyon,KAYAK,,,$210,4,Excellent,3651,Expedia,Hotels.com,Travelocity,Venere,9 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),6,false,Best Western Premier Hotel L\'Horset Opera,Travelocity,,,$259,4,Excellent,3651,KAYAK,Expedia,Hotels.com,Venere,4 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Paris,Booking.com,$50,,,3651,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),8,false,Paris Marriott Opera Ambassador Hotel,Amoma,,,$389,4,Excellent,3651,KAYAK,Travelocity,Hotels.com,Venere,7 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),9,false,Best Western Premier Louvre Saint Honore,Orbitz,,,$134,4,Good,3651,Cheaptickets,Booking.com,Priceline,KAYAK,9 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),10,false,Castille Paris,Orbitz,,,$337,4,Excellent,3651,Cheaptickets,KAYAK,Expedia,Hotels.com,12 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),11,false,Best Western Premier Opera Richepanse,Amoma,,,$246,4,Excellent,3651,Travelocity,Expedia,Hotels.com,Venere,9 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),12,false,Les Jardins du Marais,KAYAK,,,$181,4,Excellent,3651,Getaroom,Expedia,Hotels.com,Travelocity,10 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),13,false,Villa Pantheon,Easyclicktravel,,,$301,4,Good,3651,Agoda,Orbitz,Cheaptickets,KAYAK,9 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),14,true,,,Best Boutique Hotel in Paris,splendia.com,$134,,,3651,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),15,false,Novotel Paris Les Halles,Novotel,,,$384,4,Good,3651,,,,,
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),16,false,Corona Opera Hotel,Orbitz,,,$157,3,Excellent,3651,Cheaptickets,Amoma,Easyclicktravel,KAYAK,10 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),17,false,Best Western Premier Hotel Opal,Orbitz,,,$145,4,Excellent,3651,Cheaptickets,Booking.com,Priceline,Splendia,10 more sites 
Paris France-,2014-4-11,Fri Apr 11 2014 12:06:22 GMT-0400 (EDT),18,false,Crowne Plaza Paris Republique,KAYAK,,,$241,4,Good,3651,Expedia,Hotels.com,Travelocity,Venere,8 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),1,true,,,Save up to 60% on Beijing Hotels,Hotwire.com,$57,,,2039,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),2,false,The Regent Beijing,Travelocity,,,$151,5,Excellent,2039,KAYAK,Hotels.com,Expedia,Getaroom,9 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),3,false,Grand Millennium Beijing,Agoda,,,$105,5,Excellent,2039,KAYAK,Travelocity,Hotels.com,Expedia,7 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),4,false,Hilton Beijing Wangfujing,Ctrip,,,$235,5,Excellent,2039,KAYAK,Hotels.com,Expedia,Travelocity,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),5,false,InterContinental Beijing Financial Street,KAYAK,,,$153,5,Excellent,2039,Getaroom,Travelocity,Hotels.com,Expedia,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),6,false,The Opposite House,Ctrip,,,$306,5,Excellent,2039,Travelocity,Hotels.com,Expedia,Venere,11 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),7,true,,,Un-Booking-Believable Hotel Deals in Beijing,Booking.com,$18,,,2039,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),8,false,Grand Hyatt Beijing,Amoma,,,$195,5,Excellent,2039,Travelocity,Hotels.com,Expedia,Orbitz,9 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),9,false,Raffles Beijing Hotel,Travelocity,,,$199,5,Excellent,2039,KAYAK,Hotels.com,Expedia,Getaroom,9 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),10,false,Park Plaza Beijing Wangfujing,Travelocity,,,$116,4,Excellent,2039,KAYAK,Hotels.com,Expedia,Venere,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),11,false,Courtyard 7,Hotels.com,,,$77,4,Excellent,2039,Expedia,KAYAK,Agoda,Getaroom,3 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),12,false,Novotel Beijing Peace,Orbitz,,,$125,4,Excellent,2039,Cheaptickets,Hotelclub,KAYAK,Getaroom,10 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),13,false,The Peninsula Beijing,Hotels.com,,,$180,5,Excellent,2039,KAYAK,Expedia,Travelocity,Venere,9 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),14,true,,,Book your escape to Beijing now,Hilton.com,Check Rates,,,2039,,,,,
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),15,false,Pentahotel Beijing,Ctrip,,,$89,4,Excellent,2039,Agoda,Booking.com,KAYAK,Travelocity,8 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),16,false,The Ritz-Carlton Beijing Financial Street,Ctrip,,,$277,5,Excellent,2039,KAYAK,Travelocity,Expedia,Orbitz,8 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),17,false,Capital Hotel,Hotels.com,,,$70,5,Good,2039,KAYAK,Booking.com,Expedia,Travelocity,8 more sites 
Beijing BJ China-,2014-4-11,Fri Apr 11 2014 12:06:41 GMT-0400 (EDT),18,false,Prime Hotel Beijing Wangfujing,Travelocity,,,$77,4,Excellent,2039,Expedia,Hotels.com,Venere,KAYAK,7 more sites 
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),1,true,,,San Francisco Hotel Express Deals℠ No Bidding,Priceline.com,Check Rates,,,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),2,false,Francisco Bay Inn,LateRooms.com,,,$149,2,Good,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),3,false,Sheraton Fisherman\'s Wharf,Reservetravel,,,$159,4,Good,178,Sheraton,Sheraton,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),4,false,Galleria Park Hotel,Tablethotels,,,$183,3,Excellent,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),5,false,Sir Francis Drake  a Kimpton Hotel,Jetsetter,,,$199,4,Good,178,Kimpton,Reservetravel,Kimpton,Reservetravel,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),6,false,Grand Hyatt San Francisco,Hyatt,,,$199,4,Excellent,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),7,true,,,Save up to 60% on San Francisco Hotels,Hotwire.com,Check Rates,,,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),8,false,Radisson Hotel Fisherman\'s Wharf,Radisson,,,$219,3,Good,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),9,false,Suites at Fishermans Wharf,Suitesat Fishermans Wharf,,,$239,3,Excellent,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),10,false,Courtyard San Francisco Fisherman\'s Wharf,Courtyard,,,$259,3,Excellent,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),11,false,Inn at the Presidio San Francisco,Historichotels,,,$325,3,Excellent,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),12,false,Mandarin Oriental San Francisco,Mandarinoriental,,,$445,5,Excellent,178,Tablethotels,Tablethotels,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),13,false,Americas Best Value Inn & Suites-SOMA,AmericasBest Value Inn & Suites-SOMA,,,$119,2,Good,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),14,true,,,Un-Booking-Believable Hotel Deals in San Francisco,Booking.com,Check Rates,,,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),15,false,Inn on Broadway,LateRooms.com,,,$149,2,Good,178,,,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),16,false,Hotel Monaco San Francisco  a Kimpton Hotel,Kimpton,,,$178,4,Excellent,178,Reservetravel,Jetsetter,Reservetravel,Jetsetter,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),17,false,Hotel Zetta San Francisco,Tablethotels,,,$179,4,Excellent,178,Viceroyhotelgroup,Viceroyhotelgroup,,,
San-Francisco CA-,2014-4-11,Fri Apr 11 2014 12:06:53 GMT-0400 (EDT),18,false,W San Francisco,Whotels,,,$199,4,Good,178,,,,,
Bangkok Thailand-,2014-4-11,Fri Apr 11 2014 12:07:12 GMT-0400 (EDT),1,true,,,Un-Booking-Believable Hotel Deals in Bangkok,Booking.com,$12,,,1589,,,,,
